"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,15.807,0.0,,+-0.005,+-0.006,,
323.15,15.153,0.0695,,+-0.005,+-0.006,,
323.15,14.737,0.1201,,+-0.005,+-0.006,,
323.15,14.127,0.1893,,+-0.005,+-0.006,,
323.15,13.443,0.2636,,+-0.005,+-0.006,,
323.15,12.783,0.3345,,+-0.005,+-0.006,,
323.15,12.25,0.3918,,+-0.005,+-0.006,,
323.15,11.671,0.4508,,+-0.005,+-0.006,,
323.15,11.226,0.4955,,+-0.005,+-0.006,,
323.15,10.738,0.5394,,+-0.005,+-0.006,,
323.15,10.211,0.5884,,+-0.005,+-0.006,,
323.15,9.37,0.6636,,+-0.005,+-0.006,,
323.15,8.421,0.7414,,+-0.005,+-0.006,,
323.15,7.405,0.8205,,+-0.005,+-0.006,,
323.15,6.056,0.9184,,+-0.005,+-0.006,,
323.15,4.748,1.0,,+-0.005,+-0.006,,
