"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,82.11,0.0,0.0,,,,
348.15,96.452,0.05,0.1869,,,,
348.15,109.904,0.1,0.3195,,,,
348.15,122.695,0.15,0.42,,,,
348.15,135.025,0.2,0.4999,,,,
348.15,146.978,0.25,0.5655,,,,
348.15,158.607,0.3,0.6206,,,,
348.15,169.969,0.35,0.6679,,,,
348.15,181.118,0.4,0.7092,,,,
348.15,192.096,0.45,0.7458,,,,
348.15,202.924,0.5,0.7785,,,,
348.15,213.615,0.55,0.8081,,,,
348.15,224.186,0.6,0.8352,,,,
348.15,234.656,0.65,0.8601,,,,
348.15,245.06,0.7,0.8833,,,,
348.15,255.434,0.75,0.905,,,,
348.15,265.812,0.8,0.9256,,,,
348.15,276.231,0.85,0.9453,,,,
348.15,286.721,0.9,0.9642,,,,
348.15,297.303,0.95,0.9824,,,,
348.15,308.0,1.0,1.0,,,,
