"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
37.78,3.4,,0.8923,0.1,+- 5%,,
37.78,6.8,,0.9451,0.1,+- 5%,,
37.78,10.21,,0.9606,0.1,+- 5%,,
37.78,13.61,,0.9696,0.1,+- 5%,,
37.78,17.01,,0.9728,0.1,+- 5%,,
