"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,59.2,0.0,,,,,
313.15,62.6,0.0853,,,,,
313.15,65.7,0.1623,,,,,
313.15,67.4,0.2662,,,,,
313.15,69.5,0.3521,,,,,
313.15,70.2,0.5116,,,,,
313.15,70.4,0.447,,,,,
313.15,72.1,0.4939,,,,,
313.15,73.7,0.5596,,,,,
313.15,74.2,0.6112,,,,,
313.15,75.1,0.6779,,,,,
313.15,75.5,0.7493,,,,,
313.15,76.4,0.826,,,,,
313.15,77.9,0.8845,,,,,
313.15,77.6,0.946,,,,,
