"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
308.26,2.02,1.0,,,,,
308.26,13.57,0.964,,,,,
308.26,23.47,0.926,,,,,
308.26,41.42,0.835,,,,,
308.26,44.47,0.817,,,,,
308.26,52.86,0.769,,,,,
308.26,65.46,0.691,,,,,
308.26,70.71,0.658,,,,,
308.26,80.16,0.603,,,,,
308.26,95.12,0.519,,,,,
308.26,96.17,0.512,,,,,
308.26,98.93,0.499,,,,,
308.26,103.75,0.472,,,,,
308.26,106.76,0.458,,,,,
308.26,129.8,0.352,,,,,
308.26,168.17,0.186,,,,,
308.26,181.79,0.129,,,,,
308.26,210.8,0.0,,,,,
