"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,30.735,0.0,0.0,+-0.02,+-0.007,,
308.15,31.953,0.0199,0.0558,+-0.02,+-0.007,,
308.15,33.203,0.0417,0.1107,+-0.02,+-0.007,,
308.15,34.508,0.0648,0.1629,+-0.02,+-0.007,,
308.15,35.184,0.0775,0.1903,+-0.02,+-0.007,,
308.15,36.688,0.108,0.2486,+-0.02,+-0.007,,
308.15,39.445,0.163,0.3393,+-0.02,+-0.007,,
308.15,42.435,0.2288,0.4288,+-0.02,+-0.007,,
308.15,45.087,0.2923,0.5002,+-0.02,+-0.007,,
308.15,46.568,0.3283,0.5377,+-0.02,+-0.007,,
308.15,48.703,0.3845,0.5884,+-0.02,+-0.007,,
308.15,51.034,0.4519,0.6432,+-0.02,+-0.007,,
308.15,53.274,0.5217,0.694,+-0.02,+-0.007,,
308.15,55.509,0.5959,0.7442,+-0.02,+-0.007,,
308.15,56.321,0.6241,0.7625,+-0.02,+-0.007,,
308.15,58.978,0.7209,0.8228,+-0.02,+-0.007,,
308.15,60.391,0.7771,0.8572,+-0.02,+-0.007,,
308.15,62.059,0.8462,0.8994,+-0.02,+-0.007,,
308.15,63.452,0.9048,0.9363,+-0.02,+-0.007,,
308.15,64.123,0.9366,0.9568,+-0.02,+-0.007,,
308.15,64.952,0.9741,0.9819,+-0.02,+-0.007,,
308.15,65.403,1.0,1.0,+-0.02,+-0.007,,
