"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
352.5,114.66,0.0217,0.0873,,+-0.02,,
351.73,114.66,0.0314,0.1217,,+-0.02,,
349.4,114.66,0.065,0.2217,,+-0.02,,
348.28,114.66,0.0838,0.2666,,+-0.02,,
347.18,114.66,0.1046,0.3117,,+-0.02,,
346.4,114.66,0.1215,0.3424,,+-0.02,,
344.72,114.66,0.1603,0.4071,,+-0.02,,
342.95,114.66,0.2019,0.4653,,+-0.02,,
342.22,114.66,0.2272,0.4911,,+-0.02,,
341.63,114.66,0.2419,0.5091,,+-0.02,,
340.9,114.66,0.2664,0.5301,,+-0.02,,
340.2,114.66,0.2961,0.5570,,+-0.02,,
339.72,114.66,0.3184,0.5753,,+-0.02,,
339.13,114.66,0.3465,0.5946,,+-0.02,,
338.63,114.66,0.375,0.6133,,+-0.02,,
338.1,114.66,0.4086,0.6320,,+-0.02,,
337.46,114.66,0.4459,0.6559,,+-0.02,,
337.01,114.66,0.474,0.6715,,+-0.02,,
336.72,114.66,0.4953,0.6821,,+-0.02,,
336.38,114.66,0.522,0.6964,,+-0.02,,
336.09,114.66,0.5489,0.7089,,+-0.02,,
335.76,114.66,0.5752,0.7221,,+-0.02,,
335.41,114.66,0.6068,0.7382,,+-0.02,,
335.11,114.66,0.6366,0.7531,,+-0.02,,
334.9,114.66,0.6579,0.76.8,,+-0.02,,
334.7,114.66,0.6844,0.7765,,+-0.02,,
334.47,114.66,0.7105,0.7906,,+-0.02,,
334.2,114.66,0.7436,0.8080,,+-0.02,,
334.1,114.66,0.7651,0.8203,,+-0.02,,
333.95,114.66,0.7862,0.8327,,+-0.02,,
333.9,114.66,0.8026,0.8427,,+-0.02,,
333.68,114.66,0.8377,0.8644,,+-0.02,,
333.61,114.66,0.8583,0.8786,,+-0.02,,
333.48,114.66,0.8819,0.8953,,+-0.02,,
333.45,114.66,0.9025,0.9109,,+-0.02,,
333.43,114.66,0.9195,0.9244,,+-0.02,,
333.42,114.66,0.9326,0.9350,,+-0.02,,
333.4,114.66,0.943,0.9439,,+-0.02,,
333.38,114.66,0.9594,0.9592,,+-0.02,,
333.41,114.66,0.968,0.9673,,+-0.02,,
333.43,114.66,0.977,0.9759,,+-0.02,,
333.5,114.66,0.9929,0.9920,,+-0.02,,
