"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
10,46.5,0.0,,,0.1%,,
10,46.45,0.0,,,0.1%,,
10,49.07,0.1671,,,0.1%,,
10,51.28,0.3334,,,0.1%,,
10,53.18,0.4948,,,0.1%,,
10,53.19,0.4995,,,0.1%,,
10,53.35,0.5018,,,0.1%,,
10,55.0,0.6668,,,0.1%,,
10,54.94,0.6668,,,0.1%,,
10,55.16,0.6677,,,0.1%,,
10,56.51,0.8331,,,0.1%,,
10,56.51,0.8332,,,0.1%,,
10,57.76,1.0,,,0.1%,,
10,57.73,1.0,,,0.1%,,
