"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
281.04,14.56,0.587,,0.4,0.6,0.005,
285.67,14.78,0.587,,0.4,0.6,0.005,
290.72,15.04,0.587,,0.4,0.6,0.005,
295.44,15.26,0.587,,0.4,0.6,0.005,
305.4,15.64,0.587,,0.4,0.6,0.005,
315.52,15.98,0.587,,0.4,0.6,0.005,
325.53,16.3,0.587,,0.4,0.6,0.005,
335.41,16.58,0.587,,0.4,0.6,0.005,
345.44,16.82,0.587,,0.4,0.6,0.005,
355.31,17.04,0.587,,0.4,0.6,0.005,
364.67,17.22,0.587,,0.4,0.6,0.005,
374.63,17.38,0.587,,0.4,0.6,0.005,
384.43,17.5,0.587,,0.4,0.6,0.005,
394.05,17.6,0.587,,0.4,0.6,0.005,
