"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-10.6,0.01524,0.2178,,,,,
-4.9,0.02187,0.2178,,,,,
-0.13,0.02938,0.2178,,,,,
,0.03764,0.2178,,,,,
8.14,0.04929,0.2178,,,,,
