"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
291.15,0.56,0.0595,0.9768,0.015,,0.0005,0.0005
291.15,0.67,0.0713,0.9806,0.015,,0.0005,0.0005
291.15,0.89,0.095,0.9832,0.015,,0.0005,0.0005
291.15,1.18,0.1268,0.9861,0.015,,0.0005,0.0005
291.15,1.76,0.2,0.9898,0.015,,0.0005,0.0005
291.15,2.36,0.2909,0.9913,0.015,,0.0005,0.0005
291.15,2.81,0.3579,0.992,0.015,,0.0005,0.0005
291.15,3.1,0.4025,0.9924,0.015,,0.0005,0.0005
291.15,3.46,0.4504,0.9921,0.015,,0.0005,0.0005
291.15,3.84,0.5807,0.9915,0.015,,0.0005,0.0005
291.15,4.33,0.7575,0.9886,0.015,,0.0005,0.0005
291.15,4.93,0.8835,0.9853,0.015,,0.0005,0.0005
