"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
350.2,19.17,0.0394,0.7127,,,,
350.2,30.67,0.0684,0.7999,,,,
350.2,40.0,0.0925,0.8338,,,,
350.2,49.4,0.1155,0.8567,,,,
