"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
220,308,0.395,0.051,+-0.5,+-3,,
220,503,0.563,0.117,+-0.5,+-3,,
220,748,0.639,0.197,+-0.5,+-3,,
220,1008,0.67,0.282,+-0.5,+-3,,
220,1251,0.654,0.377,+-0.5,+-3,,
220,1434,0.585,0.471,+-0.5,+-3,,
