"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
350.4,20.56,0.0336,0.6423,,,,
350.4,30.03,0.0533,0.7288,,,,
350.4,39.6,0.0745,0.779,,,,
350.4,48.9,0.0942,0.8065,,,,
