"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
348.6,11.68,0.0,0.0,+- 0.05,+- 0.1%,,
348.6,50.0,0.0452,0.7066,+- 0.05,+- 0.1%,,
348.6,100.0,0.0925,0.8346,+- 0.05,+- 0.1%,,
348.6,150.0,0.139,0.8827,+- 0.05,+- 0.1%,,
348.6,200.0,0.1884,0.9038,+- 0.05,+- 0.1%,,
348.6,250.0,0.2314,0.9167,+- 0.05,+- 0.1%,,
