"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
331.03,59.49,0.198,,0.25,0.4,0.003,
338.07,58.58,0.198,,0.25,0.4,0.003,
343.24,57.98,0.198,,0.25,0.4,0.003,
354.03,56.88,0.198,,0.25,0.4,0.003,
365.02,55.88,0.198,,0.25,0.4,0.003,
374.01,55.18,0.198,,0.25,0.4,0.003,
383.67,54.38,0.198,,0.25,0.4,0.003,
393.2,53.68,0.198,,0.25,0.4,0.003,
400.12,53.18,0.198,,0.25,0.4,0.003,
416.31,52.08,0.198,,0.25,0.4,0.003,
428.13,51.28,0.198,,0.25,0.4,0.003,
438.55,50.58,0.198,,0.25,0.4,0.003,
455.4,49.48,0.198,,0.25,0.4,0.003,
