"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
104.4,13.61,0.03,0.472,,,,
104.4,25.24,0.087,0.685,,,,
104.4,40.82,0.143,0.757,,,,
104.4,54.44,0.198,0.788,,,,
104.4,68.05,0.251,0.798,,,,
104.4,85.06,0.34,0.801,,,,
104.4,102.07,0.382,0.794,,,,
