"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
0,1.12,0.025,0.922,+-0.02,+-0.01,,
0,1.83,0.043,0.953,+-0.02,+-0.01,,
0,2.09,0.054,0.961,+-0.02,+-0.01,,
0,2.49,0.069,0.973,+-0.02,+-0.01,,
0,3.52,0.122,0.985,+-0.02,+-0.01,,
0,3.8,0.149,0.984,+-0.02,+-0.01,,
0,4.0,0.161,0.988,+-0.02,+-0.01,,
0,4.22,0.262,0.986,+-0.02,+-0.01,,
0,4.21,0.808,0.989,+-0.02,+-0.01,,
0,4.22,0.978,0.988,+-0.02,+-0.01,,
