"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
293.15,10.024,0.0,0.0,0.05,0.05,0.0005,0.0005
293.15,10.107,0.11,0.1142,0.05,0.05,0.0005,0.0005
293.15,10.122,0.2,0.1989,0.05,0.05,0.0005,0.0005
293.15,10.092,0.3,0.2877,0.05,0.05,0.0005,0.0005
293.15,9.987,0.43,0.4001,0.05,0.05,0.0005,0.0005
293.15,9.887,0.51,0.4701,0.05,0.05,0.0005,0.0005
293.15,9.707,0.62,0.5703,0.05,0.05,0.0005,0.0005
293.15,9.477,0.73,0.6783,0.05,0.05,0.0005,0.0005
293.15,9.304,0.8,0.7528,0.05,0.05,0.0005,0.0005
293.15,8.991,0.91,0.8816,0.05,0.05,0.0005,0.0005
293.15,8.699,1.0,1.0,0.05,0.05,0.0005,0.0005
