"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-13.12,0.01288,0.2306,,,,,
-8.8,0.01698,0.2306,,,,,
-3.98,0.02308,0.2306,,,,,
0.27,0.03025,0.2306,,,,,
5.08,0.0412,0.2306,,,,,
9.64,0.05425,0.2306,,,,,
