"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
337.52,101.325,1.0,1.0,+-0.01,+-0.005,+-0.0006,
340.49,101.325,0.8126,0.9032,+-0.01,+-0.005,+-0.0006,
340.79,101.325,0.7945,0.891,+-0.01,+-0.005,+-0.0006,
342.69,101.325,0.6864,0.8173,+-0.01,+-0.005,+-0.0006,
343.92,101.325,0.6172,0.7652,+-0.01,+-0.005,+-0.0006,
345.03,101.325,0.5596,0.7176,+-0.01,+-0.005,+-0.0006,
345.93,101.325,0.5103,0.6778,+-0.01,+-0.005,+-0.0006,
346.8,101.325,0.4634,0.6308,+-0.01,+-0.005,+-0.0006,
348.0,101.325,0.3975,0.5621,+-0.01,+-0.005,+-0.0006,
348.8,101.325,0.355,0.5162,+-0.01,+-0.005,+-0.0006,
349.51,101.325,0.3171,0.4691,+-0.01,+-0.005,+-0.0006,
351.08,101.325,0.2379,0.3598,+-0.01,+-0.005,+-0.0006,
351.82,101.325,0.1949,0.3022,+-0.01,+-0.005,+-0.0006,
352.6,101.325,0.1545,0.244,+-0.01,+-0.005,+-0.0006,
353.19,101.325,0.123,0.1956,+-0.01,+-0.005,+-0.0006,
353.72,101.325,0.093,0.1466,+-0.01,+-0.005,+-0.0006,
353.97,101.325,0.0843,0.1243,+-0.01,+-0.005,+-0.0006,
355.35,101.325,0.0,0.0,+-0.01,+-0.005,+-0.0006,
