"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
327.85,30,0.0,0.0,0.01,0.01,+-0.001,+-0.001
326.73,30,0.052,0.084,0.01,0.01,+-0.001,+-0.001
326.34,30,0.091,0.135,0.01,0.01,+-0.001,+-0.001
325.63,30,0.171,0.216,0.01,0.01,+-0.001,+-0.001
325.4,30,0.229,0.265,0.01,0.01,+-0.001,+-0.001
325.37,30,0.288,0.304,0.01,0.01,+-0.001,+-0.001
325.33,30,0.369,0.345,0.01,0.01,+-0.001,+-0.001
325.52,30,0.441,0.376,0.01,0.01,+-0.001,+-0.001
325.67,30,0.51,0.398,0.01,0.01,+-0.001,+-0.001
325.89,30,0.585,0.417,0.01,0.01,+-0.001,+-0.001
326.2,30,0.66,0.432,0.01,0.01,+-0.001,+-0.001
326.42,30,0.72,0.443,0.01,0.01,+-0.001,+-0.001
326.73,30,0.783,0.459,0.01,0.01,+-0.001,+-0.001
327.13,30,0.861,0.474,0.01,0.01,+-0.001,+-0.001
327.58,30,0.887,0.484,0.01,0.01,+-0.001,+-0.001
328.03,30,0.911,0.501,0.01,0.01,+-0.001,+-0.001
328.8,30,0.931,0.528,0.01,0.01,+-0.001,+-0.001
329.84,30,0.946,0.546,0.01,0.01,+-0.001,+-0.001
331.0,30,0.957,0.588,0.01,0.01,+-0.001,+-0.001
332.61,30,0.966,0.629,0.01,0.01,+-0.001,+-0.001
334.7,30,0.978,0.697,0.01,0.01,+-0.001,+-0.001
336.69,30,0.986,0.773,0.01,0.01,+-0.001,+-0.001
338.93,30,0.992,0.859,0.01,0.01,+-0.001,+-0.001
340.26,30,0.995,0.913,0.01,0.01,+-0.001,+-0.001
342.33,30,1.0,1.0,0.01,0.01,+-0.001,+-0.001
