"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-9.24,0.01607,0.2079,,,,,
-4.67,0.02156,0.2079,,,,,
-0.19,0.02881,0.2079,,,,,
4.63,0.03898,0.2079,,,,,
8.34,0.04948,0.2079,,,,,
