"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
370.4,101.32,0.032,0.0187,,,,
370.47,101.32,0.048,0.028,,,,
370.51,101.32,0.0857,0.0498,,,,
370.59,101.32,0.1193,0.0698,,,,
370.83,101.32,0.1483,0.0867,,,,
371.14,101.32,0.1826,0.1069,,,,
371.57,101.32,0.2182,0.1285,,,,
371.92,101.32,0.2487,0.1459,,,,
372.38,101.32,0.2771,0.1619,,,,
372.81,101.32,0.3113,0.1799,,,,
373.29,101.32,0.3432,0.1981,,,,
373.8,101.32,0.3718,0.2149,,,,
374.4,101.32,0.4082,0.2334,,,,
374.63,101.32,0.4205,0.2417,,,,
375.05,101.32,0.4437,0.254,,,,
375.21,101.32,0.4548,0.2583,,,,
375.78,101.32,0.4818,0.2767,,,,
375.94,101.32,0.49,0.2799,,,,
376.92,101.32,0.5369,0.3072,,,,
378.03,101.32,0.5795,0.3367,,,,
379.34,101.32,0.6242,0.37,,,,
381.04,101.32,0.6708,0.4128,,,,
383.15,101.32,0.7273,0.4639,,,,
385.75,101.32,0.7867,0.5379,,,,
388.42,101.32,0.8375,0.6114,,,,
391.07,101.32,0.8856,0.6942,,,,
393.68,101.32,0.9272,0.7817,,,,
396.45,101.32,0.969,0.8921,,,,
