"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
182.33,87.875,0.0,0.0,,,,
182.33,86.313,0.0646,0.0446,,,,
182.33,85.352,0.0951,0.0643,,,,
182.33,85.261,0.1011,0.0681,,,,
182.33,84.266,0.1324,0.0878,,,,
182.33,83.621,0.1559,0.1023,,,,
182.33,81.913,0.2009,0.1307,,,,
182.33,80.327,0.2524,0.1631,,,,
182.33,77.702,0.3326,0.2161,,,,
182.33,74.646,0.3984,0.2655,,,,
182.33,70.932,0.497,0.3443,,,,
182.33,67.783,0.5586,0.4033,,,,
182.33,66.047,0.606,0.4482,,,,
182.33,63.551,0.6642,0.5095,,,,
182.33,61.731,0.7056,0.5565,,,,
182.33,56.766,0.8128,0.6944,,,,
182.33,53.453,0.8859,0.8014,,,,
182.33,48.163,1.0,1.0,,,,
