"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
200.3,9.87,0.0688,,+-0.1,+-0.05,,
200.3,20.04,0.135,,+-0.1,+-0.05,,
200.3,30.18,0.194,,+-0.1,+-0.05,,
200.3,39.89,0.247,,+-0.1,+-0.05,,
200.3,49.95,0.293,,+-0.1,+-0.05,,
