"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
390.15,100.0,0.0,0.0,0.1,0.01,0.001,0.001
390.05,100.0,0.021,0.034,0.1,0.01,0.001,0.001
389.65,100.0,0.048,0.074,0.1,0.01,0.001,0.001
388.7,100.0,0.092,0.144,0.1,0.01,0.001,0.001
388.15,100.0,0.124,0.186,0.1,0.01,0.001,0.001
387.75,100.0,0.153,0.223,0.1,0.01,0.001,0.001
386.35,100.0,0.221,0.325,0.1,0.01,0.001,0.001
385.5,100.0,0.271,0.383,0.1,0.01,0.001,0.001
383.95,100.0,0.361,0.491,0.1,0.01,0.001,0.001
384.05,100.0,0.351,0.49,0.1,0.01,0.001,0.001
382.85,100.0,0.435,0.573,0.1,0.01,0.001,0.001
381.75,100.0,0.511,0.652,0.1,0.01,0.001,0.001
380.15,100.0,0.613,0.741,0.1,0.01,0.001,0.001
379.3,100.0,0.678,0.795,0.1,0.01,0.001,0.001
378.05,100.0,0.757,0.85,0.1,0.01,0.001,0.001
377.15,100.0,0.823,0.895,0.1,0.01,0.001,0.001
376.4,100.0,0.881,0.93,0.1,0.01,0.001,0.001
375.35,100.0,0.946,0.968,0.1,0.01,0.001,0.001
374.85,100.0,1.0,1.0,0.1,0.01,0.001,0.001
