"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,40.46,0.0,0.0,0.02,0.02,,
343.15,44.18,0.0236,0.1,0.02,0.02,,
343.15,48.87,0.0584,0.2122,0.02,0.02,,
343.15,54.03,0.1037,0.3067,0.02,0.02,,
343.15,60.82,0.1728,0.4339,0.02,0.02,,
343.15,66.47,0.2571,0.5149,0.02,0.02,,
343.15,71.81,0.3636,0.5842,0.02,0.02,,
343.15,75.28,0.446,0.6382,0.02,0.02,,
343.15,77.13,0.5077,0.6722,0.02,0.02,,
343.15,77.43,0.5177,0.6747,0.02,0.02,,
343.15,79.1,0.5862,0.7048,0.02,0.02,,
343.15,80.4,0.6519,0.7419,0.02,0.02,,
343.15,81.56,0.7296,0.7813,0.02,0.02,,
343.15,82.03,0.8047,0.82,0.02,0.02,,
343.15,82.1,0.8676,0.8632,0.02,0.02,,
343.15,81.72,0.9191,0.9052,0.02,0.02,,
343.15,81.03,0.9611,0.9514,0.02,0.02,,
343.15,80.29,0.989,0.9839,0.02,0.02,,
343.15,79.83,1.0,1.0,0.02,0.02,,
