"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
323.21,0.24,0.0905,,0.02,0.01,,
328.23,0.27,0.0905,,0.02,0.01,,
338.22,0.34,0.0905,,0.02,0.01,,
348.23,0.43,0.0905,,0.02,0.01,,
358.26,0.54,0.0905,,0.02,0.01,,
368.24,0.66,0.0905,,0.02,0.01,,
378.36,0.81,0.0905,,0.02,0.01,,
388.06,0.975,0.0905,,0.02,0.01,,
398.01,1.17,0.0905,,0.02,0.01,,
408.08,1.405,0.0905,,0.02,0.01,,
417.91,1.67,0.0905,,0.02,0.01,,
427.81,1.98,0.0905,,0.02,0.01,,
437.7,2.335,0.0905,,0.02,0.01,,
447.43,2.74,0.0905,,0.02,0.01,,
457.23,3.21,0.0905,,0.02,0.01,,
465.81,3.68,0.0905,,0.02,0.01,,
477.22,4.39,0.0905,,0.02,0.01,,
486.6,5.065,0.0905,,0.02,0.01,,
500.32,6.08,0.0905,,0.02,0.01,,
