"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
319.85,20,0.0,0.0,+-0.1,+-0.01,,
319.25,20,0.007,0.03,+-0.1,+-0.01,,
318.95,20,0.013,0.051,+-0.1,+-0.01,,
318.25,20,0.023,0.093,+-0.1,+-0.01,,
317.85,20,0.032,0.118,+-0.1,+-0.01,,
317.35,20,0.042,0.156,+-0.1,+-0.01,,
316.75,20,0.055,0.188,+-0.1,+-0.01,,
315.75,20,0.077,0.246,+-0.1,+-0.01,,
314.75,20,0.103,0.304,+-0.1,+-0.01,,
313.75,20,0.135,0.359,+-0.1,+-0.01,,
312.75,20,0.17,0.412,+-0.1,+-0.01,,
311.75,20,0.213,0.464,+-0.1,+-0.01,,
310.85,20,0.256,0.51,+-0.1,+-0.01,,
310.25,20,0.319,0.543,+-0.1,+-0.01,,
309.75,20,0.381,0.579,+-0.1,+-0.01,,
309.15,20,0.461,0.617,+-0.1,+-0.01,,
308.85,20,0.542,0.644,+-0.1,+-0.01,,
308.65,20,0.614,0.666,+-0.1,+-0.01,,
308.55,20,0.696,0.69,+-0.1,+-0.01,,
308.65,20,0.77,0.713,+-0.1,+-0.01,,
308.95,20,0.836,0.738,+-0.1,+-0.01,,
309.35,20,0.891,0.769,+-0.1,+-0.01,,
309.95,20,0.932,0.806,+-0.1,+-0.01,,
311.95,20,0.974,0.898,+-0.1,+-0.01,,
313.05,20,0.987,0.941,+-0.1,+-0.01,,
314.35,20,1.0,1.0,+-0.1,+-0.01,,
