"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,94.732,0.0,0.0,,,,
348.15,99.378,0.05,0.0926,,,,
348.15,104.249,0.1,0.1808,,,,
348.15,109.924,0.15,0.2695,,,,
348.15,116.351,0.2,0.3548,,,,
348.15,123.393,0.25,0.4341,,,,
348.15,131.11,0.3,0.5079,,,,
348.15,139.6,0.35,0.5764,,,,
348.15,148.963,0.4,0.6397,,,,
348.15,159.261,0.45,0.6976,,,,
348.15,170.45,0.5,0.7494,,,,
348.15,182.464,0.55,0.7953,,,,
348.15,195.235,0.6,0.8353,,,,
348.15,208.678,0.65,0.8699,,,,
348.15,222.657,0.7,0.8995,,,,
348.15,237.034,0.75,0.9246,,,,
348.15,251.668,0.8,0.9458,,,,
348.15,266.391,0.85,0.9634,,,,
348.15,280.994,0.9,0.9781,,,,
348.15,295.237,0.95,0.9901,,,,
348.15,308.539,1.0,1.0,,,,
