"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
25,59.0,0.0,,+-0.015,+-0.3,+-0.001,
25,145.1,0.1,,+-0.015,+-0.3,+-0.001,
25,173.4,0.205,,+-0.015,+-0.3,+-0.001,
25,182.2,0.292,,+-0.015,+-0.3,+-0.001,
25,188.1,0.403,,+-0.015,+-0.3,+-0.001,
25,188.8,0.49,,+-0.015,+-0.3,+-0.001,
25,189.8,0.603,,+-0.015,+-0.3,+-0.001,
25,190.7,0.736,,+-0.015,+-0.3,+-0.001,
25,189.5,0.894,,+-0.015,+-0.3,+-0.001,
25,187.6,0.945,,+-0.015,+-0.3,+-0.001,
25,183.8,0.973,,+-0.015,+-0.3,+-0.001,
25,152.8,1.0,,+-0.015,+-0.3,+-0.001,
