"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
190.0,2.992,0.0,,+-0.1,+-0.15%,,
190.0,3.137,0.0081,,+-0.1,+-0.15%,,
190.0,3.496,0.0289,,+-0.1,+-0.15%,,
190.0,3.868,0.054,,+-0.1,+-0.15%,,
190.0,4.178,0.0768,,+-0.1,+-0.15%,,
190.0,4.502,0.1018,,+-0.1,+-0.15%,,
190.0,4.551,0.1062,,+-0.1,+-0.15%,,
190.0,4.64,0.115,,+-0.1,+-0.15%,,
190.0,4.695,0.1424,,+-0.1,+-0.15%,,
