"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
140.0,2.308,0.0,0.0,+-0.1,+-0.2%,0.001,0.001
140.0,2.448,0.01,0.034,+-0.1,+-0.2%,0.001,0.001
140.0,3.123,0.066,0.179,+-0.1,+-0.2%,0.001,0.001
140.0,3.923,0.15,0.324,+-0.1,+-0.2%,0.001,0.001
140.0,4.592,0.239,0.418,+-0.1,+-0.2%,0.001,0.001
140.0,5.164,0.325,0.454,+-0.1,+-0.2%,0.001,0.001
140.0,5.336,0.357,0.447,+-0.1,+-0.2%,0.001,0.001
140.0,5.454,0.413,0.413,+-0.1,+-0.2%,0.001,0.001
