"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
308.146,225.35,0.0502,,,,,
308.146,223.04,0.0873,,,,,
308.146,216.42,0.1912,,,,,
308.146,204.61,0.3422,,,,,
308.146,188.68,0.49556,,,,,
308.146,167.28,0.62559,,,,,
308.146,145.45,0.71381,,,,,
308.146,115.75,0.80113,,,,,
308.146,65.15,0.90691,,,,,
