"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
78.0,100,0.0,0.0,,,,
77.4,100,0.0172,0.0369,,,,
76.2,100,0.0536,0.115,,,,
73.8,100,0.139,0.264,,,,
71.0,100,0.263,0.428,,,,
67.7,100,0.497,0.628,,,,
67.2,100,0.543,0.654,,,,
65.9,100,0.715,0.762,,,,
65.4,100,0.857,0.865,,,,
65.2,100,0.908,0.908,,,,
65.4,100,0.918,0.9148,,,,
65.4,100,0.9499,0.9446,,,,
65.5,100,0.9815,0.979,,,,
65.6,100,1.0,1.0,,,,
