"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
295365,0.334,0.0,0.0,,,,
295365,2.683,0.05,0.5478,,,,
295365,4.775,0.1,0.7057,,,,
295365,6.659,0.15,0.7809,,,,
295365,8.371,0.2,0.8252,,,,
295365,9.94,0.25,0.8547,,,,
295365,11.399,0.3,0.8762,,,,
295365,12.772,0.35,0.8929,,,,
295365,14.073,0.4,0.9064,,,,
295365,15.308,0.45,0.9176,,,,
295365,16.487,0.5,0.9273,,,,
295365,17.619,0.55,0.9358,,,,
295365,18.712,0.6,0.9435,,,,
295365,19.776,0.65,0.9506,,,,
295365,20.825,0.7,0.9575,,,,
295365,21.874,0.75,0.9642,,,,
295365,22.938,0.8,0.9708,,,,
295365,24.032,0.85,0.9776,,,,
295365,25.167,0.9,0.9846,,,,
295365,26.35,0.95,0.9949,,,,
295365,27.588,1.0,1.0,,,,
