"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
220.0,327,0.0,0.0,+-0.1,+-3,,
220.0,525,0.1242,0.3288,+-0.1,+-3,,
220.0,583,0.149,0.3638,+-0.1,+-3,,
220.0,663,0.196,0.4054,+-0.1,+-3,,
220.0,749,0.239,0.416,+-0.1,+-3,,
220.0,830,0.2833,0.4149,+-0.1,+-3,,
220.0,899,0.3419,0.4369,+-0.1,+-3,,
