"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
97.6,1.0,0.002,0.096,,,,
93.2,1.0,0.004,0.172,,,,
92.0,1.0,0.005,0.207,,,,
84.6,1.0,0.011,0.361,,,,
73.8,1.0,0.744,0.683,,,,
74.0,1.0,0.775,0.701,,,,
73.5,1.0,0.784,0.694,,,,
73.9,1.0,0.8,0.71,,,,
73.9,1.0,0.803,0.712,,,,
74.1,1.0,0.836,0.733,,,,
73.8,1.0,0.848,0.733,,,,
74.5,1.0,0.88,0.769,,,,
75.3,1.0,0.912,0.81,,,,
76.4,1.0,0.958,0.874,,,,
77.0,1.0,0.977,0.907,,,,
78.3,1.0,0.993,0.959,,,,
