"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
348.15,10.0,0.0442,0.007,,,,
348.15,20.0,0.0939,0.00434,,,,
348.15,30.0,0.1443,0.00386,,,,
348.15,40.0,0.1959,0.00339,,,,
348.15,50.0,0.2481,0.00323,,,,
