"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.541,101.3,0.0874,0.5317,+-0.03,,+-0.002,+-0.002
347.343,101.3,0.1166,0.5566,+-0.03,,+-0.002,+-0.002
346.708,101.3,0.1474,0.5702,+-0.03,,+-0.002,+-0.002
346.081,101.3,0.1746,0.5809,+-0.03,,+-0.002,+-0.002
345.557,101.3,0.2608,0.6049,+-0.03,,+-0.002,+-0.002
344.942,101.3,0.3375,0.6125,+-0.03,,+-0.002,+-0.002
344.692,101.3,0.4062,0.6198,+-0.03,,+-0.002,+-0.002
344.62,101.3,0.4633,0.627,+-0.03,,+-0.002,+-0.002
344.528,101.3,0.502,0.6282,+-0.03,,+-0.002,+-0.002
344.435,101.3,0.5938,0.6407,+-0.03,,+-0.002,+-0.002
344.435,101.3,0.6317,0.6438,+-0.03,,+-0.002,+-0.002
344.424,101.3,0.6683,0.6487,+-0.03,,+-0.002,+-0.002
344.431,101.3,0.7114,0.6551,+-0.03,,+-0.002,+-0.002
344.544,101.3,0.7468,0.662,+-0.03,,+-0.002,+-0.002
344.585,101.3,0.7722,0.6663,+-0.03,,+-0.002,+-0.002
344.978,101.3,0.8363,0.6911,+-0.03,,+-0.002,+-0.002
346.764,101.3,0.9296,0.7929,+-0.03,,+-0.002,+-0.002
