"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
30,4.53,0.01,0.323,+-0.05,+-0.2,+-0.005,+-0.005
30,9.09,0.05,0.674,+-0.05,+-0.2,+-0.005,+-0.005
30,13.12,0.1,0.783,+-0.05,+-0.2,+-0.005,+-0.005
30,16.25,0.15,0.832,+-0.05,+-0.2,+-0.005,+-0.005
30,18.99,0.2,0.861,+-0.05,+-0.2,+-0.005,+-0.005
30,21.51,0.25,0.883,+-0.05,+-0.2,+-0.005,+-0.005
30,23.8,0.3,0.899,+-0.05,+-0.2,+-0.005,+-0.005
30,25.82,0.35,0.911,+-0.05,+-0.2,+-0.005,+-0.005
30,27.54,0.4,0.92,+-0.05,+-0.2,+-0.005,+-0.005
30,28.95,0.45,0.927,+-0.05,+-0.2,+-0.005,+-0.005
30,30.13,0.5,0.934,+-0.05,+-0.2,+-0.005,+-0.005
30,31.14,0.55,0.938,+-0.05,+-0.2,+-0.005,+-0.005
30,32.08,0.6,0.942,+-0.05,+-0.2,+-0.005,+-0.005
30,32.98,0.65,0.947,+-0.05,+-0.2,+-0.005,+-0.005
30,33.85,0.7,0.951,+-0.05,+-0.2,+-0.005,+-0.005
30,34.62,0.75,0.956,+-0.05,+-0.2,+-0.005,+-0.005
30,35.19,0.8,0.959,+-0.05,+-0.2,+-0.005,+-0.005
30,35.47,0.85,0.961,+-0.05,+-0.2,+-0.005,+-0.005
