"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
125,338,1.21e-05,,+-0.1,,,
125,530,2.82e-05,,+-0.1,,,
125,1230,8.4e-05,,+-0.1,,,
125,2650,0.000186,,+-0.1,,,
