"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
308.15,11.613,0.0181,,+-0.03,+-0.07,,
308.14,18.027,0.029,,+-0.03,+-0.07,,
308.15,24.931,0.0415,,+-0.03,+-0.07,,
308.14,29.9,0.0595,,+-0.03,+-0.07,,
