"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
74.3,1.0,0.05,0.213,,,,
71.5,1.0,0.105,0.323,,,,
68.2,1.0,0.165,0.415,,,,
65.3,1.0,0.251,0.516,,,,
63.5,1.0,0.316,0.574,,,,
60.9,1.0,0.451,0.66,,,,
59.3,1.0,0.573,0.732,,,,
58.5,1.0,0.639,0.766,,,,
57.4,1.0,0.762,0.818,,,,
57.0,1.0,0.81,0.844,,,,
56.7,1.0,0.849,0.871,,,,
56.5,1.0,0.899,0.908,,,,
56.4,1.0,0.933,0.935,,,,
56.4,1.0,0.952,0.949,,,,
56.4,1.0,0.953,0.948,,,,
56.5,1.0,0.963,0.957,,,,
56.5,1.0,0.969,0.965,,,,
56.6,1.0,0.978,0.974,,,,
