"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
20,1.35,0.046,0.903,+-0.02,+-0.01,,
20,2.78,0.109,0.964,+-0.02,+-0.01,,
20,3.81,0.164,0.979,+-0.02,+-0.01,,
20,5.34,0.29,0.981,+-0.02,+-0.01,,
20,6.21,0.396,0.992,+-0.02,+-0.01,,
20,6.82,0.51,0.991,+-0.02,+-0.01,,
20,7.18,0.598,0.989,+-0.02,+-0.01,,
20,7.6,0.769,0.993,+-0.02,+-0.01,,
20,7.65,0.794,0.991,+-0.02,+-0.01,,
20,7.67,0.799,0.987,+-0.02,+-0.01,,
20,7.9,0.883,0.993,+-0.02,+-0.01,,
20,8.34,0.978,0.995,+-0.02,+-0.01,,
