"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.217,274.78,0.05022,,,,,
313.217,271.71,0.08737,,,,,
313.217,263.42,0.1916,,,,,
313.217,248.74,0.34348,,,,,
313.217,229.1,0.49617,,,,,
313.217,202.64,0.62657,,,,,
313.217,175.97,0.71484,,,,,
313.217,139.91,0.8023,,,,,
313.217,78.51,0.90776,,,,,
