"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
348.6,7.3,0.0,0.0,,,,
348.6,20.05,0.0097,0.6029,,,,
348.6,30.12,0.0169,0.7282,,,,
348.6,49.99,0.0308,0.8278,,,,
348.6,100.4,0.0652,0.904,,,,
348.6,149.7,0.0965,0.9345,,,,
348.6,199.3,0.129,0.9465,,,,
348.6,249.7,0.1532,0.9539,,,,
