"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
339.38,141.3,0.0,0.0,+-0.01,+-0.2,+-0.002,+-0.002
338.4,141.3,0.041,0.077,+-0.01,+-0.2,+-0.002,+-0.002
337.71,141.3,0.074,0.122,+-0.01,+-0.2,+-0.002,+-0.002
337.05,141.3,0.11,0.17,+-0.01,+-0.2,+-0.002,+-0.002
336.47,141.3,0.142,0.211,+-0.01,+-0.2,+-0.002,+-0.002
336.02,141.3,0.187,0.253,+-0.01,+-0.2,+-0.002,+-0.002
335.66,141.3,0.248,0.297,+-0.01,+-0.2,+-0.002,+-0.002
335.4,141.3,0.296,0.332,+-0.01,+-0.2,+-0.002,+-0.002
335.37,141.3,0.384,0.381,+-0.01,+-0.2,+-0.002,+-0.002
335.47,141.3,0.442,0.414,+-0.01,+-0.2,+-0.002,+-0.002
335.73,141.3,0.517,0.45,+-0.01,+-0.2,+-0.002,+-0.002
336.3,141.3,0.613,0.499,+-0.01,+-0.2,+-0.002,+-0.002
336.89,141.3,0.679,0.54,+-0.01,+-0.2,+-0.002,+-0.002
337.71,141.3,0.745,0.588,+-0.01,+-0.2,+-0.002,+-0.002
338.35,141.3,0.785,0.622,+-0.01,+-0.2,+-0.002,+-0.002
339.2,141.3,0.824,0.666,+-0.01,+-0.2,+-0.002,+-0.002
340.35,141.3,0.87,0.722,+-0.01,+-0.2,+-0.002,+-0.002
341.65,141.3,0.91,0.785,+-0.01,+-0.2,+-0.002,+-0.002
342.79,141.3,0.937,0.838,+-0.01,+-0.2,+-0.002,+-0.002
344.03,141.3,0.965,0.9,+-0.01,+-0.2,+-0.002,+-0.002
345.25,141.3,0.987,0.963,+-0.01,+-0.2,+-0.002,+-0.002
345.92,141.3,1.0,1.0,+-0.01,+-0.2,+-0.002,+-0.002
