"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
220,1001,0.805,0.247,+-0.5,+-3,,
220,1005,0.814,0.248,+-0.5,+-3,,
220,1023,0.806,0.253,+-0.5,+-3,,
220,1231,0.81,0.306,+-0.5,+-3,,
220,1260,0.816,0.31,+-0.5,+-3,,
220,1265,0.812,0.324,+-0.5,+-3,,
220,1501,0.808,0.382,+-0.5,+-3,,
220,1502,0.808,0.38,+-0.5,+-3,,
220,1777,0.788,0.456,+-0.5,+-3,,
220,1999,0.74,0.532,+-0.5,+-3,,
