"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
349.75,101.32,0.0576,0.1092,+-0.01,+-0.02,+-0.0005,+-0.001
349.25,101.32,0.0784,0.1429,+-0.01,+-0.02,+-0.0005,+-0.001
348.75,101.32,0.0982,0.174,+-0.01,+-0.02,+-0.0005,+-0.001
348.35,101.32,0.1199,0.2033,+-0.01,+-0.02,+-0.0005,+-0.001
348.05,101.32,0.1383,0.2263,+-0.01,+-0.02,+-0.0005,+-0.001
347.75,101.32,0.1557,0.2458,+-0.01,+-0.02,+-0.0005,+-0.001
347.45,101.32,0.1754,0.2683,+-0.01,+-0.02,+-0.0005,+-0.001
347.25,101.32,0.1965,0.2891,+-0.01,+-0.02,+-0.0005,+-0.001
346.65,101.32,0.2492,0.3333,+-0.01,+-0.02,+-0.0005,+-0.001
346.45,101.32,0.2727,0.3536,+-0.01,+-0.02,+-0.0005,+-0.001
346.05,101.32,0.3282,0.3909,+-0.01,+-0.02,+-0.0005,+-0.001
345.8,101.32,0.3823,0.4246,+-0.01,+-0.02,+-0.0005,+-0.001
345.75,101.32,0.4035,0.4402,+-0.01,+-0.02,+-0.0005,+-0.001
345.65,101.32,0.4402,0.4625,+-0.01,+-0.02,+-0.0005,+-0.001
345.58,101.32,0.4814,0.4861,+-0.01,+-0.02,+-0.0005,+-0.001
345.55,101.32,0.4924,0.4892,+-0.01,+-0.02,+-0.0005,+-0.001
345.55,101.32,0.523,0.5117,+-0.01,+-0.02,+-0.0005,+-0.001
345.55,101.32,0.5603,0.5326,+-0.01,+-0.02,+-0.0005,+-0.001
345.65,101.32,0.5922,0.5532,+-0.01,+-0.02,+-0.0005,+-0.001
345.75,101.32,0.6231,0.5731,+-0.01,+-0.02,+-0.0005,+-0.001
345.85,101.32,0.651,0.5902,+-0.01,+-0.02,+-0.0005,+-0.001
345.95,101.32,0.6721,0.6047,+-0.01,+-0.02,+-0.0005,+-0.001
346.25,101.32,0.714,0.6385,+-0.01,+-0.02,+-0.0005,+-0.001
346.55,101.32,0.7517,0.6667,+-0.01,+-0.02,+-0.0005,+-0.001
346.95,101.32,0.7881,0.6974,+-0.01,+-0.02,+-0.0005,+-0.001
347.45,101.32,0.828,0.7384,+-0.01,+-0.02,+-0.0005,+-0.001
347.75,101.32,0.844,0.7551,+-0.01,+-0.02,+-0.0005,+-0.001
348.35,101.32,0.8767,0.7957,+-0.01,+-0.02,+-0.0005,+-0.001
349.15,101.32,0.9116,0.8446,+-0.01,+-0.02,+-0.0005,+-0.001
349.95,101.32,0.9398,0.8895,+-0.01,+-0.02,+-0.0005,+-0.001
351.15,101.32,0.9789,0.9586,+-0.01,+-0.02,+-0.0005,+-0.001
