"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.7,25.61,0.0,0.0,0.2,0.068,,
303.7,30.9,0.0638,0.2011,0.2,0.068,,
303.7,33.2,0.1218,0.3054,0.2,0.068,,
303.7,35.8,0.17,0.4141,0.2,0.068,,
303.7,38.8,0.2213,0.4678,0.2,0.068,,
303.7,45.8,0.3291,0.6166,0.2,0.068,,
303.7,54.9,0.475,0.748,0.2,0.068,,
303.7,59.2,0.5401,0.7808,0.2,0.068,,
303.7,64.3,0.6064,0.8409,0.2,0.068,,
303.7,69.0,0.6864,0.8825,0.2,0.068,,
303.7,72.3,0.7683,0.9232,0.2,0.068,,
303.7,75.4,0.7977,0.9355,0.2,0.068,,
303.7,78.7,0.8729,0.9511,0.2,0.068,,
303.7,83.82,1.0,1.0,0.2,0.068,,
