"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
356.21,9.85,0.0,0.0,+-0.005,,,
347.38,9.85,0.029,0.148,+-0.005,,,
344.4,9.85,0.048,0.249,+-0.005,,,
349.98,9.85,0.076,0.103,+-0.005,,,
331.19,9.85,0.192,0.546,+-0.005,,,
310.6,9.85,0.546,0.819,+-0.005,,,
303.7,9.85,0.694,0.884,+-0.005,,,
296.95,9.85,0.922,0.975,+-0.005,,,
296.23,9.85,1.0,1.0,+-0.005,,,
