"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25,10.0,0.148,0.973,,,,
25,20.0,0.297,0.987,,,,
25,30.0,0.448,0.993,,,,
25,40.0,0.606,0.999,,,,
25,50.0,0.771,,,,,
25,60.0,0.968,,,,,
25,60.2,0.969,0.969,,,,
