"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.8,101.3,0.0,0.0,+-0.03,,,
375.71,101.3,0.0943,0.5285,+-0.03,,,
373.01,101.3,0.1356,0.5767,+-0.03,,,
369.45,101.3,0.2451,0.6331,+-0.03,,,
368.38,101.3,0.3041,0.6539,+-0.03,,,
368.11,101.3,0.3489,0.6617,+-0.03,,,
367.63,101.3,0.398,0.6685,+-0.03,,,
367.21,101.3,0.5059,0.6894,+-0.03,,,
367.12,101.3,0.5293,0.6953,+-0.03,,,
366.97,101.3,0.5817,0.7059,+-0.03,,,
366.92,101.3,0.6284,0.7174,+-0.03,,,
366.79,101.3,0.6632,0.7198,+-0.03,,,
366.72,101.3,0.7399,0.7418,+-0.03,,,
366.73,101.3,0.7606,0.7504,+-0.03,,,
366.76,101.3,0.795,0.7682,+-0.03,,,
366.84,101.3,0.8472,0.7885,+-0.03,,,
367.2,101.3,0.878,0.8112,+-0.03,,,
367.63,101.3,0.9191,0.8502,+-0.03,,,
368.36,101.3,0.9497,0.8945,+-0.03,,,
370.26,101.3,1.0,1.0,+-0.03,,,
