"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
20,424.1,1.0,1.0,+-0.01,+-0.05,+-0.0005,+-0.0005
20,391.75,0.898,0.99,+-0.01,+-0.05,+-0.0005,+-0.0005
20,346.34,0.766,0.978,+-0.01,+-0.05,+-0.0005,+-0.0005
20,321.21,0.694,0.931,+-0.01,+-0.05,+-0.0005,+-0.0005
20,300.75,0.63,0.964,+-0.01,+-0.05,+-0.0005,+-0.0005
20,248.79,0.494,0.948,+-0.01,+-0.05,+-0.0005,+-0.0005
20,220.53,0.392,0.932,+-0.01,+-0.05,+-0.0005,+-0.0005
20,183.59,0.306,0.912,+-0.01,+-0.05,+-0.0005,+-0.0005
20,132.48,0.185,0.861,+-0.01,+-0.05,+-0.0005,+-0.0005
20,108.34,0.14,0.824,+-0.01,+-0.05,+-0.0005,+-0.0005
20,21.82,0.0,0.0,+-0.01,+-0.05,+-0.0005,+-0.0005
