"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-57,215,0.0435,0.509,,,,
-57,498,0.1365,0.751,,,,
-57,571,0.172,0.777,,,,
-57,586,0.1945,0.772,,,,
-57,586,0.214,,,,,
-57,782,0.309,0.792,,,,
-57,782,0.315,0.8,,,,
-57,850,0.408,,,,,
-57,872,0.392,0.797,,,,
-57,872,0.433,,,,,
-57,872,0.436,0.796,,,,
-57,899,0.465,0.805,,,,
-57,899,0.47,,,,,
-57,924,0.483,0.783,,,,
-57,949,0.525,0.79,,,,
-57,949,0.517,,,,,
