"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,103.45,0.0,,,,,
313.15,99.02,0.0511,,,,,
313.15,94.82,0.0994,,,,,
313.15,84.41,0.2201,,,,,
313.15,78.43,0.294,,,,,
313.15,74.08,0.3452,,,,,
313.15,67.23,0.4268,,,,,
313.15,63.95,0.4687,,,,,
313.15,53.85,0.5997,,,,,
313.15,48.7,0.6688,,,,,
313.15,45.85,0.7092,,,,,
313.15,40.62,0.781,,,,,
313.15,32.54,0.8981,,,,,
313.15,27.63,0.9709,,,,,
313.15,25.74,1.0,,,,,
