"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,0.0,0.0,,,,,
308.15,0.309,0.0197,,,,,
308.15,0.937,0.0587,,,,,
308.15,1.6,0.099,,,,,
308.15,2.439,0.1486,,,,,
308.15,3.304,0.1984,,,,,
308.15,4.198,0.2483,,,,,
308.15,5.134,0.2991,,,,,
308.15,6.064,0.3481,,,,,
308.15,7.04,0.3982,,,,,
308.15,8.045,0.4483,,,,,
308.15,9.079,0.4985,,,,,
308.15,10.135,0.5486,,,,,
308.15,11.218,0.5988,,,,,
308.15,12.324,0.6491,,,,,
308.15,13.445,0.6992,,,,,
308.15,14.557,0.7483,,,,,
308.15,15.694,0.7984,,,,,
308.15,16.826,0.8486,,,,,
308.15,17.947,0.899,,,,,
308.15,18.607,0.9292,,,,,
308.15,19.041,0.9494,,,,,
308.15,19.463,0.9696,,,,,
308.15,19.885,0.9899,,,,,
308.15,20.093,1.0,,,,,
