"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.67,93.3,0.0024,0.0165,,,,
337.78,93.3,0.0068,0.0443,,,,
336.03,93.3,0.0172,0.0993,,,,
335.32,93.3,0.0222,0.1213,,,,
333.7,93.3,0.0365,0.1726,,,,
331.01,93.3,0.0797,0.2639,,,,
330.17,93.3,0.108,0.2961,,,,
329.73,93.3,0.1312,0.3141,,,,
329.54,93.3,0.1472,0.3236,,,,
329.5,93.3,0.1515,0.3259,,,,
329.21,93.3,0.1945,0.3428,,,,
329.2,93.3,0.2015,0.3449,,,,
329.11,93.3,0.224,0.3507,,,,
329.07,93.3,0.2405,0.3543,,,,
329.01,93.3,0.282,0.3617,,,,
328.97,93.3,0.3078,0.3655,,,,
328.9,93.3,0.339,0.3699,,,,
328.87,93.3,0.3576,0.3724,,,,
328.84,93.3,0.393,0.3773,,,,
328.87,93.3,0.4379,0.3841,,,,
328.93,93.3,0.4625,0.3882,,,,
328.98,93.3,0.4955,0.3943,,,,
329.03,93.3,0.5126,0.3829,,,,
329.11,93.3,0.532,0.3875,,,,
329.21,93.3,0.5535,0.393,,,,
329.44,93.3,0.5908,0.4042,,,,
329.96,93.3,0.6415,0.4228,,,,
330.07,93.3,0.6576,0.4297,,,,
330.56,93.3,0.6965,0.449,,,,
330.63,93.3,0.7,0.4508,,,,
331.0,93.3,0.724,0.465,,,,
331.35,93.3,0.7425,0.4772,,,,
331.59,93.3,0.7535,0.4851,,,,
332.15,93.3,0.7775,0.5014,,,,
332.67,93.3,0.796,0.5202,,,,
332.9,93.3,0.8045,0.5289,,,,
333.82,93.3,0.8316,0.5586,,,,
334.9,93.3,0.858,0.5932,,,,
335.38,93.3,0.868,0.6082,,,,
336.7,93.3,0.892,0.6486,,,,
337.37,93.3,0.9035,0.6715,,,,
338.6,93.3,0.921,0.7102,,,,
339.73,93.3,0.9255,0.7473,,,,
340.82,93.3,0.948,0.7837,,,,
341.71,93.3,0.9572,0.8135,,,,
342.9,93.3,0.9685,0.8544,,,,
343.27,93.3,0.9718,0.8671,,,,
343.51,93.3,0.974,0.8759,,,,
345.6,93.3,0.9905,0.9502,,,,
346.07,93.3,0.9937,0.9663,,,,
