"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189.3,19.89,0.0335,0.9893,,,,
189.3,30.1,0.0493,0.9933,,,,
189.3,49.83,0.0792,0.9949,,,,
189.3,99.23,0.1508,0.9953,,,,
189.3,149.3,0.2139,0.9947,,,,
189.3,200.0,0.2731,0.9938,,,,
189.3,249.7,0.3235,0.9918,,,,
