"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.8,101.3,0.0,0.0,+-0.03,,,
368.87,101.3,0.0853,0.6202,+-0.03,,,
365.51,101.3,0.1178,0.6678,+-0.03,,,
363.42,101.3,0.1475,0.6939,+-0.03,,,
360.9,101.3,0.2148,0.727,+-0.03,,,
358.72,101.3,0.2958,0.7553,+-0.03,,,
357.81,101.3,0.3833,0.7691,+-0.03,,,
357.1,101.3,0.4215,0.779,+-0.03,,,
356.62,101.3,0.4768,0.7882,+-0.03,,,
356.39,101.3,0.5177,0.7945,+-0.03,,,
355.92,101.3,0.5919,0.8056,+-0.03,,,
355.73,101.3,0.6257,0.8127,+-0.03,,,
355.43,101.3,0.6757,0.8219,+-0.03,,,
355.1,101.3,0.7194,0.831,+-0.03,,,
354.86,101.3,0.7807,0.8466,+-0.03,,,
354.69,101.3,0.84,0.8675,+-0.03,,,
354.64,101.3,0.8923,0.8952,+-0.03,,,
354.66,101.3,0.9309,0.923,+-0.03,,,
355.42,101.3,1.0,1.0,+-0.03,,,
