"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
367.44,101.3,0.0,0.0,+-0.01,+-0.05%,+-0.001,+-0.001
364.46,101.3,0.0523,0.135,+-0.01,+-0.05%,+-0.001,+-0.001
361.87,101.3,0.1057,0.2423,+-0.01,+-0.05%,+-0.001,+-0.001
360.95,101.3,0.1277,0.2798,+-0.01,+-0.05%,+-0.001,+-0.001
359.37,101.3,0.1701,0.3432,+-0.01,+-0.05%,+-0.001,+-0.001
358.7,101.3,0.189,0.3682,+-0.01,+-0.05%,+-0.001,+-0.001
357.84,101.3,0.2185,0.404,+-0.01,+-0.05%,+-0.001,+-0.001
356.79,101.3,0.259,0.4475,+-0.01,+-0.05%,+-0.001,+-0.001
355.56,101.3,0.3112,0.4958,+-0.01,+-0.05%,+-0.001,+-0.001
354.88,101.3,0.3467,0.5248,+-0.01,+-0.05%,+-0.001,+-0.001
354.12,101.3,0.3963,0.5609,+-0.01,+-0.05%,+-0.001,+-0.001
353.71,101.3,0.4209,0.5773,+-0.01,+-0.05%,+-0.001,+-0.001
353.2,101.3,0.462,0.6028,+-0.01,+-0.05%,+-0.001,+-0.001
352.48,101.3,0.5351,0.6442,+-0.01,+-0.05%,+-0.001,+-0.001
352.25,101.3,0.5635,0.6592,+-0.01,+-0.05%,+-0.001,+-0.001
351.89,101.3,0.6255,0.6912,+-0.01,+-0.05%,+-0.001,+-0.001
351.62,101.3,0.682,0.7202,+-0.01,+-0.05%,+-0.001,+-0.001
351.51,101.3,0.7334,0.7478,+-0.01,+-0.05%,+-0.001,+-0.001
351.48,101.3,0.7643,0.7655,+-0.01,+-0.05%,+-0.001,+-0.001
351.51,101.3,0.8037,0.7901,+-0.01,+-0.05%,+-0.001,+-0.001
351.56,101.3,0.8215,0.8021,+-0.01,+-0.05%,+-0.001,+-0.001
351.59,101.3,0.8353,0.8119,+-0.01,+-0.05%,+-0.001,+-0.001
351.69,101.3,0.8525,0.8248,+-0.01,+-0.05%,+-0.001,+-0.001
351.78,101.3,0.8693,0.8385,+-0.01,+-0.05%,+-0.001,+-0.001
351.86,101.3,0.8795,0.8472,+-0.01,+-0.05%,+-0.001,+-0.001
352.01,101.3,0.8969,0.8632,+-0.01,+-0.05%,+-0.001,+-0.001
352.16,101.3,0.9116,0.8778,+-0.01,+-0.05%,+-0.001,+-0.001
352.33,101.3,0.9254,0.8926,+-0.01,+-0.05%,+-0.001,+-0.001
352.42,101.3,0.9318,0.8999,+-0.01,+-0.05%,+-0.001,+-0.001
352.85,101.3,0.9576,0.9325,+-0.01,+-0.05%,+-0.001,+-0.001
353.87,101.3,1.0,1.0,+-0.01,+-0.05%,+-0.001,+-0.001
