"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
203.8,14.25,0.0635,0.834,,,,
203.8,27.11,0.1239,0.8966,,,,
203.8,40.8,0.1872,0.924,,,,
203.8,50.1,0.2282,0.9303,,,,
